371,한국복지대학교,http://www.knuw.ac.kr,knuw.ac.kr
372,한국복지사이버대학,http://www.corea.ac.kr/,corea.ac.kr
373,한국산업기술대학교,http://www.kpu.ac.kr/,kpu.ac.kr
374,한국성서대학교,http://www.bible.ac.kr,bible.ac.kr
375,한국승강기대학교,http://www.klc.ac.kr,klc.ac.kr
376,한국열린사이버대학교,http://www.ocu.ac.kr/,ocu.ac.kr
377,한국영상대학교,http://www.pro.ac.kr,pro.ac.kr
378,한국예술종합학교,http://www.karts.ac.kr,karts.ac.kr
379,한국외국어대학교,http://www.hufs.ac.kr,hufs.ac.kr
380,한국전통문화대학교,http://www.nuch.ac.kr,nuch.ac.kr
381,한국체육대학교,http://www.knsu.ac.kr/,knsu.ac.kr
382,한국폴리텍Ⅰ대학,http://jeju.kopo.ac.kr,jeju.kopo.ac.kr
383,한국폴리텍Ⅰ대학,http://seongnam.kopo.ac.kr/,seongnam.kopo.ac.kr
384,한국폴리텍Ⅰ대학,http://jungsu.kopo.ac.kr,jungsu.kopo.ac.kr
385,한국폴리텍Ⅰ대학,http://kangseo.kopo.ac.kr,kangseo.kopo.ac.kr
386,한국폴리텍Ⅱ대학,http://www.kopo.ac.kr/anseong/index.do,kopo.ac.kr
387,한국폴리텍Ⅱ대학,http://www.kopo.ac.kr/incheon/index.do,kopo.ac.kr
388,한국폴리텍Ⅲ대학,http://wonju.kopo.ac.kr,wonju.kopo.ac.kr
389,한국폴리텍Ⅲ대학,http://gangneung.kopo.ac.kr,gangneung.kopo.ac.kr
390,한국폴리텍Ⅲ대학,http://chuncheon.kopo.ac.kr,chuncheon.kopo.ac.kr
391,한국폴리텍Ⅳ대학,http://cheongju.kopo.ac.kr,cheongju.kopo.ac.kr
392,한국폴리텍Ⅳ대학,http://hongseong.kopo.ac.kr,hongseong.kopo.ac.kr
393,한국폴리텍Ⅳ대학,http://www.kopo.ac.kr/daejeon/index.do,kopo.ac.kr
394,한국폴리텍Ⅳ대학,http://asan.kopo.ac.kr,asan.kopo.ac.kr
395,한국폴리텍Ⅴ대학,http://www.kopo.ac.kr,kopo.ac.kr
396,한국폴리텍Ⅴ대학,http://iksan.kopo.ac.kr,iksan.kopo.ac.kr
397,한국폴리텍Ⅴ대학,http://www.kopo.ac.kr/mokpo/index.do,kopo.ac.kr
398,한국폴리텍Ⅴ대학,http://gimje.kopo.ac.kr,gimje.kopo.ac.kr
399,한국폴리텍Ⅴ대학,http://gwangju.kopo.ac.kr,gwangju.kopo.ac.kr
400,한국폴리텍Ⅵ대학,http://yeongju.kopo.ac.kr,yeongju.kopo.ac.kr
401,한국폴리텍Ⅵ대학,http://www.kopo.ac.kr,kopo.ac.kr
402,한국폴리텍Ⅵ대학,http://daegu.kopo.ac.kr,daegu.kopo.ac.kr
403,한국폴리텍Ⅵ대학,http://gumi.kopo.ac.kr/,gumi.kopo.ac.kr
404,한국폴리텍Ⅶ대학,http://changwon.kopo.ac.kr,changwon.kopo.ac.kr
405,한국폴리텍Ⅶ대학,http://ulsan.kopo.ac.kr,ulsan.kopo.ac.kr
406,한국폴리텍Ⅶ대학,http://busan.kopo.ac.kr,busan.kopo.ac.kr
